code_mission,localite,date_pose,numero_ligne,date_releve,numero_releve,numero_piege,latitude_piege,longitude_piege,code_resultat,abbrev_resultat,resultat,numero_terrain,commentaire,taxon_capture,numero_centre,date_dissection,sexe,observations,taxon_dissection,NA,morphologie
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,7,44.5644331,-0.673064,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,8,44.5644555,-0.6731115,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,9,44.5644852,-0.6731537,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,10,44.5645247,-0.6732281,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,11,44.5645522,-0.6732778,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,12,44.564549,-0.6733466,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,13,44.5645499,-0.673387,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,14,44.5645674,-0.6734888,1,capture,capture,NCHA100020,Mulot,Apodemus sylvaticus,NCHA100020,2023-06-08,M,6 tikcs,Apodemus,0,1
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,15,44.5645873,-0.6735606,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,16,44.5646232,-0.6736368,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,17,44.5646405,-0.6736812,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,18,44.5646341,-0.6737888,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,19,44.564655,-0.6738264,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,20,44.5646644,-0.6738587,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-08,2,21,44.5643564,-0.6726524,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,1,44.5643614,-0.6726723,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,2,44.5643865,-0.6727377,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,3,44.5644133,-0.6728279,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,4,44.5644017,-0.6728825,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,5,44.5644215,-0.6729485,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,6,44.5644428,-0.673022,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,7,44.5644331,-0.673064,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,8,44.5644555,-0.6731115,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,9,44.5644852,-0.6731537,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,10,44.5645247,-0.6732281,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,11,44.5645522,-0.6732778,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,12,44.564549,-0.6733466,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,13,44.5645499,-0.673387,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,14,44.5645674,-0.6734888,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,15,44.5645873,-0.6735606,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,16,44.5646232,-0.6736368,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,17,44.5646405,-0.6736812,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,18,44.5646341,-0.6737888,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,19,44.564655,-0.6738264,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,20,44.5646644,-0.6738587,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 11,2023-06-06,11,2023-06-09,3,21,44.5643564,-0.6726524,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,1,44.5505647,-0.6841357,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,2,44.5505075,-0.6841703,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,3,44.5504768,-0.6841763,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,4,44.5504677,-0.6842669,4,D,disparu,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,5,44.5504522,-0.6842939,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,6,44.5504105,-0.6843162,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,7,44.5503727,-0.6843262,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,8,44.5503489,-0.6843343,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,9,44.5503105,-0.684324,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,10,44.5502748,-0.6843646,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,11,44.5502663,-0.6844199,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,12,44.5502294,-0.6844342,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,13,44.5502099,-0.6844824,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,14,44.5501847,-0.6844903,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,15,44.5501316,-0.6845002,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,16,44.5500822,-0.6844795,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,17,44.5500268,-0.6845396,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,18,44.5499856,-0.6845042,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,19,44.5499505,-0.6845763,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,20,44.5499227,-0.6846622,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-07,1,21,44.550568,-0.6841344,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,1,44.5505647,-0.6841357,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,2,44.5505075,-0.6841703,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,3,44.5504768,-0.6841763,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,4,44.5504677,-0.6842669,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,5,44.5504522,-0.6842939,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,6,44.5504105,-0.6843162,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,7,44.5503727,-0.6843262,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,8,44.5503489,-0.6843343,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,9,44.5503105,-0.684324,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,10,44.5502748,-0.6843646,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,11,44.5502663,-0.6844199,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,12,44.5502294,-0.6844342,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,13,44.5502099,-0.6844824,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,14,44.5501847,-0.6844903,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,15,44.5501316,-0.6845002,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,16,44.5500822,-0.6844795,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,17,44.5500268,-0.6845396,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,18,44.5499856,-0.6845042,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,19,44.5499505,-0.6845763,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,20,44.5499227,-0.6846622,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-08,2,21,44.550568,-0.6841344,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,1,44.5505647,-0.6841357,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,2,44.5505075,-0.6841703,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,3,44.5504768,-0.6841763,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,4,44.5504677,-0.6842669,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,5,44.5504522,-0.6842939,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,6,44.5504105,-0.6843162,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,7,44.5503727,-0.6843262,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,8,44.5503489,-0.6843343,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,9,44.5503105,-0.684324,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,10,44.5502748,-0.6843646,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,11,44.5502663,-0.6844199,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,12,44.5502294,-0.6844342,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,13,44.5502099,-0.6844824,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,14,44.5501847,-0.6844903,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,15,44.5501316,-0.6845002,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,16,44.5500822,-0.6844795,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,17,44.5500268,-0.6845396,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,18,44.5499856,-0.6845042,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,19,44.5499505,-0.6845763,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,20,44.5499227,-0.6846622,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 12,2023-06-06,12,2023-06-09,3,21,44.550568,-0.6841344,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,1,44.5205307,-0.7373725,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,2,44.5205474,-0.7374213,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,3,44.520572,-0.7374621,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,4,44.5205736,-0.737512,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,5,44.5206109,-0.7376094,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,6,44.5206467,-0.737646,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,7,44.5206641,-0.7376777,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,8,44.5206947,-0.7377338,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,9,44.5207066,-0.7377779,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,10,44.5207705,-0.7377821,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,11,44.5207773,-0.7378451,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,12,44.5207739,-0.7378965,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,13,44.5207608,-0.7379879,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,14,44.5208399,-0.7380203,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,15,44.5208588,-0.7380611,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,16,44.5208589,-0.7381099,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,17,44.5208992,-0.7382021,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,18,44.5209283,-0.7382664,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,19,44.5209556,-0.7383011,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,20,44.5209892,-0.7383679,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-07,1,21,44.5205822,-0.7373573,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,1,44.5205307,-0.7373725,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,2,44.5205474,-0.7374213,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,3,44.520572,-0.7374621,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,4,44.5205736,-0.737512,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,5,44.5206109,-0.7376094,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,6,44.5206467,-0.737646,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,7,44.5206641,-0.7376777,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,8,44.5206947,-0.7377338,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,9,44.5207066,-0.7377779,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,10,44.5207705,-0.7377821,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,11,44.5207773,-0.7378451,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,12,44.5207739,-0.7378965,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,13,44.5207608,-0.7379879,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,14,44.5208399,-0.7380203,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,15,44.5208588,-0.7380611,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,16,44.5208589,-0.7381099,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,17,44.5208992,-0.7382021,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,18,44.5209283,-0.7382664,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,19,44.5209556,-0.7383011,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,20,44.5209892,-0.7383679,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-08,2,21,44.5205822,-0.7373573,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,1,44.5205307,-0.7373725,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,2,44.5205474,-0.7374213,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,3,44.520572,-0.7374621,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,4,44.5205736,-0.737512,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,5,44.5206109,-0.7376094,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,6,44.5206467,-0.737646,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,7,44.5206641,-0.7376777,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,8,44.5206947,-0.7377338,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,9,44.5207066,-0.7377779,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,10,44.5207705,-0.7377821,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,11,44.5207773,-0.7378451,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,12,44.5207739,-0.7378965,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,13,44.5207608,-0.7379879,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,14,44.5208399,-0.7380203,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,15,44.5208588,-0.7380611,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,16,44.5208589,-0.7381099,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,17,44.5208992,-0.7382021,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,18,44.5209283,-0.7382664,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,19,44.5209556,-0.7383011,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,20,44.5209892,-0.7383679,2,FV,fermé vide,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 13,2023-06-06,13,2023-06-09,3,21,44.5205822,-0.7373573,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,1,44.5750273,-0.7917495,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,2,44.575075,-0.7917605,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,3,44.5751173,-0.7917361,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,4,44.5751833,-0.7917374,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,5,44.5752534,-0.7917206,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,6,44.5752807,-0.7916822,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,7,44.5753333,-0.7916993,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,8,44.5753637,-0.7917208,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,9,44.5754026,-0.7916796,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,10,44.5754593,-0.7916846,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,11,44.5755043,-0.7916761,0,0,0,,,,,,,,,1,0
FRA - BePrep - Juin 2023,FRA - BePrep - 14,2023-06-06,14,2023-06-07,1,12,44.5755725,-0.7916514,0,0,0,,,,,,,,,1,0
